Tên sản phẩm,Giá trước khi giảm,Giá sau khi giảm,Image_url
Màn Hình Dell 24" P2419H (1920x1080/IPS/60Hz/5ms),4.290.000đ,4.089.000đ,https://lh3.googleusercontent.com/Pu4EwtXg41YzHHD_37M9mEy0b6t24-Wg0AezWzDefOzYwH0uhsFJVY0ch14zTGEtfyHs7rSuHR7bOuJu0H0=w500-rw
Màn Hình Dell 18.5" E1916HV (1366x768/TN/60Hz/5ms),None,1.790.000đ,https://lh3.googleusercontent.com/0GzJPyaGY9n1QwCvoYPlWR3ca8QRQX2cz0KgrDbaQGQcDNlGGdeN0TvQ7MXzZutu8ET22USc_0wxNZVQjjk=w500-rw
Màn Hình Samsung 23.6" LS24E360HLXV (1920x1080/PLS/60Hz/4ms),None,3.190.000đ,https://lh3.googleusercontent.com/UfIbmu_FG2BfpTDOyHM4cl6ZMXXFdyv5sdiERHhob54cnx0VdrjmGc35QA6OsiGZZz9zn-91fRuIPNn4qw=w500-rw
Màn hình LCD AOC 21.5" 22B1HS (1920 x 1080/IPS/60Hz/7ms),2.350.000đ,2.290.000đ,https://lh3.googleusercontent.com/Gwc41c4aUHmg8zVHG0fF7Co-lFPMMQEa5UA7PuVabTDCiCt8wBju2i_lAD5vm-hG6iKsgy_1tANOTxHd3WY=w500-rw
Màn Hình Dell 23" P2319H (1920x1080/IPS/60Hz/8ms),3.790.000đ,3.740.000đ,https://lh3.googleusercontent.com/dD0TFbykM-_cF1uT8hNWKU-tim92I4X3qLfPGs44uXzrIF5YjYP44svqNkSptkUajHh4aZThMGLKax6hEJo=w500-rw
Màn Hình Dell Ultrasharp 24" U2412M (1920x1200/IPS/60Hz/8ms),None,4.320.000đ,https://lh3.googleusercontent.com/saN6Fbg5cl_OXW3KDbXktOUFBoN9QBa76gc0fCObIVX-zIHasZGZqAOGNYROM9FNAM04tyCbQPh0NyRLAdBO=w500-rw
Màn hình LCDACER K222HQL (1920 x 1080/TN/60Hz/5 ms,None,2.390.000đ,https://lh3.googleusercontent.com/vueZTl7dnwegXbiEItqqaIwpCsDUUk_bobAsPKttGM_cVMlP-UZa1_q_5rsEa29r-5mM6VOzO6kd1tKEGk8=w500-rw
Màn Hình cong Samsung 27" LC27F390FHEXXV (1920x1080/VA/60Hz/4ms/FreeSync),4.490.000đ,4.190.000đ,https://lh3.googleusercontent.com/8XOP-bSs7LQeukHmydYGX965Wq76DbP7i9hriW2Q-xMrfufqapJH8XQBmId83BYUqBUNHyr0hnM0_g-u2695=w500-rw
Màn Hình Acer 19.5" K202HQL (1600x900/TN/60Hz/5ms),None,1.850.000đ,https://lh3.googleusercontent.com/Fu3Dnsm7AeyMzRAwCx2OgGPNvlsDS6dnZEuvIzKsT2s4ZryID_wr20ZrEFwu9X-8_pVyg63P2bH3GaIfBPU=w500-rw
Màn Hình Acer 18.5" EB192QA (1366x768/TN/60Hz/5ms),None,1.650.000đ,https://lh3.googleusercontent.com/fmYgzKzW7THiwKyh3Q3t-5WrAiRYs577vUomLUjDLRoMBUe6hZUHD1luNwsj1T7n1FaipOkI5Xe2JMk-GwXI=w500-rw
Màn Hình AOC 19.5" E2070SWN (1600x900/TN/60Hz/5ms),None,1.690.000đ,https://lh3.googleusercontent.com/7hxcC7CJXkgUOGAtZvpDSdJCUOkt4NtRy-jF-U6ORsnUrjZjIVd4s3jEUSmGhXVL-OYWzSC0nnse2FOX4A=w500-rw
Màn Hình AOC 23.8" 24B1XHS (1920x1080/IPS/60Hz/7ms),3.199.000đ,2.849.000đ,https://lh3.googleusercontent.com/NG4sRxLRxiuqoQGOWNxZo0frisXvYeLiY5bO2hdQLI_GaGd0RUcnGrc5q4oSLrd3Ft_fr6ohupsvgzkKiQ=w500-rw
Màn Hình ASUS 19.5" VS207DF (1366x768/TN/60Hz),2.090.000đ,1.890.000đ,https://lh3.googleusercontent.com/gt5rI3XY8gDkpfzr-XreZknTetbOZnuK77VpB8NEVEXCOYoviaNtHKsdJ1DAVLERSPFY8oTrmJ96XysH3kxo=w500-rw
Màn Hình ASUS 21.5" VZ229HE (FullHD/5ms),3.190.000đ,2.890.000đ,https://lh3.googleusercontent.com/xGxup9j0J3BsrfOBmLvcFG9Z2HeMl5lDHqYEcj80U20PVxpzh3ESk2I69Cle3aGqKMzXnZh7h5l-Z0poqoil=w500-rw
Màn Hình HP 21.5" EliteDisplay E223 (1FH45AA) (1920x1080/IPS/5ms),None,3.630.000đ,https://lh3.googleusercontent.com/tdLvHpKEtWTRuNlws0_m--NuOqfo1H0eaS1dcRWXX7Kmp9NsVT9eBxLzFBLBOfX5vFGTa8Nds0twqNKWJMA=w500-rw
Màn Hình cong Acer 27" ED273 (1920x1080/VA/144Hz/4ms),7.290.000đ,6.700.000đ,https://lh3.googleusercontent.com/TcbnhjbepBPzpW2JyW7e6lndb7w2U4gPKlEmxf-mac17KgKvzcD4ly7xmIt7qYAqzCqGypGN1uuUm4S7Tog5=w500-rw
Màn hình LCDDell SE2219HX (1920 x 1080/IPS/60Hz/8 ms,2.820.000đ,2.740.000đ,https://lh3.googleusercontent.com/NW8Hjp2XhFDsJzuuIpmUDGyBBhsFZS_FLKcoPD6b2ikMJLQnl7dPxtoanpjpnXUyAk6dRjAc_opnQNigWWY=w500-rw
Màn Hình ViewSonic 24" XG2402 (1920x1080/TN/144Hz/1ms/FreeSync),6.590.000đ,6.300.000đ,https://lh3.googleusercontent.com/YP9B5CLYKnikRBYIHjQMl_9a_wfgdz2ecvSFIJiQY_JDaSr7A-NMMiHy79lTUKw0MNEl-KkXmJctnP8BzL0=w500-rw
Màn hình LCDDell SE2417HGX (1920 x 1080/TN/75Hz/5 ms/FreeSync),3.190.000đ,3.140.000đ,https://lh3.googleusercontent.com/kw_nn6YGTYSazY7Hoq6DF_cy0nI103ctR4PzfnY5bKM4nZULlwvNXGbcj5l-L9Xg9vEu7CtYrQVfzf45UA=w500-rw
Màn Hình cong MSI Optix 32" AG32CQ (2560x1440/VA/144Hz/1ms/FreeSync),None,9.099.000đ,https://lh3.googleusercontent.com/3nReuJqeaLrcLmWrbx9ZWMvRyqaHk7r_Lh1Y6xMU1M9DDnhipChh69o9L_SeGAowH3ls96ix6S-J5PnD9BY=w500-rw
Màn hình LCDPHILIPS 278M6QJEB (1920 x 1080/VA/144Hz/4 ms/FreeSync),None,6.990.000đ,https://lh3.googleusercontent.com/CcBonO75McCy2o5OkUL_TrmLxpc5hO3_8qO6DHA1mbtmGi3XcdiWTDC9NOoPMn_UAlKBm5D0aAJiBAbA7Bk=w500-rw
Màn Hình Dell 18.5" E1916H (1366x768/TN/60Hz/5ms),None,1.790.000đ,https://lh3.googleusercontent.com/yJe-TSKqhTihwms_9wmlo5RHDulm1BqZ3DtUFEOh1aLpRz6A06t2UXHS8VTyn8-9SgIvRfastvRuA_RRjI8=w500-rw
Màn Hình ViewSonic 24" XG2401 (1920x1080/1ms/FreeSync),None,LIÊN HỆ,https://lh3.googleusercontent.com/Pcc7uSeKRhGHhAKQs5WLL2PRtA0y1ShG8j_AMZgzDD8TLbD7Q9AWVUXUW6Uszo166fhAkcnbnf8-EkdVYtU=w500-rw
Màn Hình ASUS 27" VG278Q (FullHD/TN/144Hz/1ms/G-SyncCompatible/FreeSync),None,7.690.000đ,https://lh3.googleusercontent.com/VmVQ2HGWRWfyTc9GybVz3AMJ4_04GuNGc_Lsf5N_ecbBstwt5TenoslQ2ifJcO7OcuVaWv7tPoqsPmQRhA=w500-rw
Màn hình LCDACER HA270 (1920 x 1080/IPS/75Hz/1 ms,4.590.000đ,4.220.000đ,https://lh3.googleusercontent.com/-VWcu79QCq0Xv9E7X1FP5av7au1zMvke_ga_SZ0KfbKuXyQoscmy6C3DN5OH66MybbscqijIpXeHc22oEzMQ=w500-rw
Màn Hình HP 18.5" V194 V5E94AA (1366x768/60Hz/5ms),1.700.000đ,1.599.000đ,https://lh3.googleusercontent.com/3FzBXwYL_OFnZORKljWQw9u6CwHZ3Q0mmL6WyfQ9IgOImpAnNGxLiVLe6v2yZ8xW94_QjOLpsCCJoBbwZF8=w500-rw
Màn Hình AOC 21.5" E2270SWN (1920x1080/5ms),None,2.050.000đ,https://lh3.googleusercontent.com/Fz0pPzEYRLzTH0ikwcBEnlvC2_AC4bGnGgN3lgXM3kEsWn_w_WWySFzcjbXn5-un_jdWFMDp9E8HnhUom58=w500-rw
Màn Hình Samsung 28" LU28E590DS/XV (3840x2160/TN/60Hz/1ms/FreeSync),None,13.530.000đ,https://lh3.googleusercontent.com/Nlxwb3xDOVsnlBLUmdtp_09U00js0AMnC0_p9eYFb1IALGBF6mf_rxJ80o0M0IY0A-PYL2UJ1c6j9R9i25j_=w500-rw
Màn hình LCDPHILIPS (1920 x 1080/IPS/75Hz/4 ms/FreeSync),None,4.290.000đ,https://lh3.googleusercontent.com/KZNy7HFj_DFA-G4aYnSa_XjgSFNEocY4dLprQVBbgrCbELRpCZjoTpHP9IDtQRKRE_bNys0U24EUotXs3Vo=w500-rw
Màn Hình cong Samsung 32" LC32F391FWEXXV (1920x1080/VA/60Hz/4ms),None,5.489.000đ,https://lh3.googleusercontent.com/ADwAj7xVFQx2pHYbQvnWTBpB6dxtndS1UqnaUjh__bRHLdvR7dsgD2iM12MhMdLgjZQQ4nSb_icSXLAWKWc=w500-rw
Màn Hình Philips 21.5" 226V6QSB6 (1920x1080/IPS/60Hz/8ms),None,2.390.000đ,https://lh3.googleusercontent.com/tjQOdJZ6Q1jNxBUuag0XnjOJxCw6qZ5PSdWzdjA6d0oS9qAZxHvEZzKY6woyoF8FldEW4Q2Pirqxxs8npDI=w500-rw
Màn Hình cong Philips 32" 328C7QJSG (1920x1080/MVA/144Hz/4ms/FreeSync),None,8.125.000đ,https://lh3.googleusercontent.com/lYFnS9TsKsUyo3KysTPyONKJ-6qPl-1S2-xbbar4nUa4qQyerCkQCeDyvUCOS4K26DBG11-Ip3hkVSSDk8z2=w500-rw
Màn Hình HP Pavilion 27x WTY_3WL53AA (1920x1080/TN/144Hz/1ms),7.990.000đ,7.390.000đ,https://lh3.googleusercontent.com/kF_8OmBeUpm55ZbhbHU3i8T6YAXXyVx_Yc57IqcliGu7XfG1THg-RJBLksiWwYKaCh9znjudyH4uOVaZePM=w500-rw
Màn hình HP 24'' 1JS08A4 (1920 x 1200/IPS/60Hz/5 ms),None,7.125.000đ,https://lh3.googleusercontent.com/wwL3TpbpWMFgXyXRN9jiCWBKiD50Bw_kLxkAed53aeWVtcb2wGz5ks5Yc3yPtY-CgKSNGKRYD5yRIxPKSFM=w500-rw
Màn hình Samsung 27" LC27RG50FQE (1920 x 1080/VA/240Hz/4 ms),13.789.000đ,9.890.000đ,https://lh3.googleusercontent.com/TqVxs73w_7WuMeCavIVOGje-OmjfXryiI0FHty8FvgdDY9tRjjKvRvTqPIvEVGN8OAzUj_Pa3Z5iKzYpaQ=w500-rw
Màn Hình Dell 24" E2417H (1920x1080/IPS/60Hz/8ms),None,3.290.000đ,https://lh3.googleusercontent.com/cDyGmMxjw4hYmInT3XvFNt9EtUw04ODKM1tNT-yJAru6R6RwmoNYbZ8Cp28at2VWSV7RZkr703vesWFd5Is=w500-rw
Màn hình LCDACER R221QB (1920 x 1080/IPS/75Hz/1 ms/FreeSync),None,3.190.000đ,https://lh3.googleusercontent.com/MOaxujUC5yIAnqLu73gMJPpF0XI3mhCkd4jKqeYoHfCYc8p4-yFCoD7PlNFtmkHNLFRhrbDGvvRiVK0K6vE=w500-rw
Màn Hình HP 24" EliteDisplay E243i (1FH49AA) (1920x1200/IPS/60Hz/5ms),None,5.566.000đ,https://lh3.googleusercontent.com/R8GwYBsmKxEX3uMAFw-Rqqb_TT3rp6JtsIn7MVBGbb8ysNAooi2ZHJh0fqjnilhRWv5KsPYt87wRF4mpGFw=w500-rw
Màn Hình ASUS 23.8" VA249HE (FullHD/VA/5ms),None,2.990.000đ,https://lh3.googleusercontent.com/NkEvNoFVgAynVixqPghZwVlu3kineoXoqnreH2Xce3hM_h4QLKbJPD46llaCjTMAZMqgGF3hk6DRMYceZro=w500-rw
Màn Hình HP 27" 27f 3AL61AA (1920x1080/IPS/60Hz/5ms),5.100.000đ,4.990.000đ,https://lh3.googleusercontent.com/1UsPWbJDyVcPLBHj2OxM8WG09fY8wzPYhmorqQ16pah7uJByUXstxEt_EN_4Xe3qGap0DrLUwfkp-IO7F44=w500-rw
Màn hình LCD Asus 27 inch VX278H (FullHD/TN/1ms),None,4.990.000đ,https://lh3.googleusercontent.com/8HZpEgpGBHkJnxRR2AOv74w_qVIYaYBzGr2f8npy5jD_zLEAeG0uzV5oa0248m5yHyBicsooUxv7cKI9rA=w500-rw
Màn hình cong ACER 32 inch ED322QR (FHD/VA/144Hz/4ms),8.190.000đ,6.530.000đ,https://lh3.googleusercontent.com/MfTxM7o_GD4WdzLu-Y1YtBBf0bF5pzRGGyBU6bE_cMjfzhPpDlT-lc-6AASSD0IHyJ0-Bg2o5qS2tSPrlg=w500-rw
Màn Hình Philips 23.6" 246E7QDSB (1920x1080/PLS/60Hz/5ms),None,2.990.000đ,https://lh3.googleusercontent.com/xo7kYndqwPCivQmJqGpDTPbuvTQnjkUiBU8db0XFtysBzr3kHUMyvau2CIkLxx33_nl5aDSIcBaErf4FFos=w500-rw
Màn Hình LG 27" 27GK750F-B.ATV (1920x1080/TN/240Hz/1ms/FreeSync),12.500.000đ,7.990.000đ,https://lh3.googleusercontent.com/Ng6V3coBVjutbcYQ8NNYkT51a4MzMx8iWgoZKTisJbKR82t-p0p4anLzfkUF8Nlh8ZwzHqIl_b9cYdGRgKw=w500-rw
Màn hình LCD LG 24'' 24GL600FB (1920 x 1080/TN/1ms/Đen),None,4.490.000đ,https://lh3.googleusercontent.com/GVrzYGxSQKlxQQNoqUk4ytQ-rwD-_v7xZpcHexsJaGvOkeoK0qgeJFGZnC3rWaiqVyj5E0XJA-EBMQs88cqe=w500-rw
Màn hình Acer 27" ED273URP (2k/VA/144Hz/4ms),12.990.000đ,10.200.000đ,https://lh3.googleusercontent.com/o3NoWZnPgRvebhxu5rJowGhCDIxRO3E9RE0HV6SVuR_z_Pamv4w_2VTs6fs91dbxzERhPJ05dD4K5K7sjwg=w500-rw
Màn hình HP 27'' 1JS10A4 (2560 x 1440/IPS/60Hz/5 ms),None,12.188.000đ,https://lh3.googleusercontent.com/Ky3LptYYe9Oqmf78D9ZhqUEWrYBlC0dGCPJS141YNC-1CjSCx_KBLaWaytPm25q2RYR709eCqxxv8Qd49qw=w500-rw
Màn hình Samsung 24" LC24RG50FQE (1921 x 1080/VA/144Hz/5 ms),None,6.589.000đ,https://lh3.googleusercontent.com/Js-yqwdYWAdtLFGAyJkiKxsx9Yyi8yavSDq4oldyPyMaaNWhcOqDnM7rhxCov5Sg2NtzxGxm3SsgW8zgAw=w500-rw
Màn Hình cong Samsung 34" LC34F791WQEXXV (3440x1440/VA/100Hz/4ms/FreeSync),None,LIÊN HỆ,https://lh3.googleusercontent.com/Ljp2sV5qOHl0Tsf54poE38Z7dNwm8p4fVoVAHTz1jYsHg2OYbDjkZjqZODu1cjif-euH1O2mgFSFOdF0tg=w500-rw
Màn hình ASUS 31.5" VA326H (FullHD/VA/144Hz/4ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/GeblVjKyil4XxrygYIWbvMTIyhvkdO6phPsrqYAV6ZIkzqShYS2Y81iV3rofhdMVBgdOaIIJgFrMaVEgG7_y=w500-rw
Màn Hình HP 24'' 24FW 3KS63AA (1920x1080/IPS/60Hz/5ms),4.090.000đ,3.479.000đ,https://lh3.googleusercontent.com/VL5Yt4YlsDu3OkOsLEvpls2jqOZ9oSCMSrnr0rrdbbZJuZwuo6L-ix6YfGz8lBan4uXdFCIuGbhrD-jOqOA=w500-rw
Màn hình LCD HP 27 inch V270 - 2KZ35AA (FHD/IPS/60Hz/5ms),None,4.290.000đ,https://lh3.googleusercontent.com/zK_YcPTOTM6ukqspzfTivz1H04uzgaoaxE1gkC2054A3u_wBLlawV9n7Ic1g6sKYl1t6ohEETBkQRl1cwQ=w500-rw
Màn Hình Samsung 27" LS27F350FHEXXV (1920x1080/PLS/60Hz/4ms/FreeSync),None,3.990.000đ,https://lh3.googleusercontent.com/f-Gaq7Z09sFyMN__dlmVVSgSghy3lxg0alIqfiOmTrkzbbutblQs_4bSfSqc1h0SBzp8Wqdhkh8mVQWCPg=w500-rw
Màn Hình ASUS 21.5" VP228NE (FullHD/1ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/96f98nGsVhhU7xanGppRswWUmvIoErmpu3JSOja5lnBo1v8KVbBWCI8AjqM-wMa4OtZ0Y5NY4srjxC9kDg=w500-rw
Màn Hình Acer 27" ET271 (1920x1080/PLS/60Hz/4ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/8jR-u8GklIW9vfaico1Us0Fh8MwHTyo-n8tYO7QxoTmSl0YJNiNud10CPD4OwTj0rZzyrRYSf2a_geFvX0tU=w500-rw
Màn Hình cong MSI Optix 27" MAG271C (1920x1080/VA/144Hz/1ms/FreeSync),None,7.960.000đ,https://lh3.googleusercontent.com/wKZlTYNU6XF4sOKbtCzP-G_B_tDQSqvBTLtxeRasHdErLyX3U5uUyeTJnQhx4LaflMUOv8Qih0AUwnM68VQ=w500-rw
Màn hình LCD LG 25'' 25BL55WYB (1920 x 1200/IPS/5ms/Đen),None,LIÊN HỆ,https://lh3.googleusercontent.com/MJqNxiqAcAcuT3l9i9wcFtjxMNintcv4qokCEE5srU5nlrlKl_hqp6VP5dyBbMMiIQNUGt38ZCGziGsxv8U=w500-rw
Màn hình LCD Asus 24.5 inch VG258QR (FullHD/TN/165Hz/0.5ms/G-SyncCompatible),None,6.990.000đ,https://lh3.googleusercontent.com/7XYFyi7hNR_eCMYDIAgcWYQ-Me1Ec8iYKeOuquFWhZtQhWkFNPeR-lOQmqETUix00GFNGgvxwiw54Lnb3GRS=w500-rw
Màn hình LCD Asus 27 inch VZ279H (FullHD/IPS/5ms),None,5.390.000đ,https://lh3.googleusercontent.com/hzzVBnuCXD-zEH0DvuVob2rQzlmqFviXTc7YZt18EU-Y40-brpi9z8wiWdv9f2FIPhTC6EWb-AuBW1YB9A=w500-rw
Màn Hình Philips 25" 257E7QDSB (1920x1080/IPS/60Hz/5ms),None,3.650.000đ,https://lh3.googleusercontent.com/1izYjnoJ2vlzq1gT6DXKaJfXl0iu4nsebovzmPatQopzEcx_64Eb18LluNOx_oFSSb0sM-iR8Uy0YJAYdr8=w500-rw
Màn Hình Samsung 21.5" LS22F350FHEXXV (1920x1080/TN/60Hz/5ms),None,2.490.000đ,https://lh3.googleusercontent.com/Viu8LP8sLIwDel9MuvI6wbyCJ69ug9_XW_yhktS1EJlcAvsTlbvWthbFex6T_vH6UPULNEFvLXC3USaFP_IP=w500-rw
Màn Hình ASUS 23.8" VP249H (FullHD/IPS/60Hz/5ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/uVWm69AdgRoaRU6ifuW6yLRLHz-Bv9G0RvPHgzSc_NSEMDcSl2ybWW8Waw7j89SPHuD8x5DyTEmq0uFB3Y4O=w500-rw
Màn Hình LG 21.5" 22MK430H-B (1920x1080/IPS/75Hz/5ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/qrR1dEl8b5eH1sBrBMpjb0IB-U5yAnZhPjDLe5EagnolQDgisy4SJ7dHpzmn81afUYgt3qhIMM4DnBMEvks=w500-rw
Màn Hình cong Samsung 32" LC32JG50QQEXXV (2560x1440/VA/144Hz/4ms/FreeSync),None,LIÊN HỆ,https://lh3.googleusercontent.com/MkcBusiKCVZKsLIPdCHWHzzefP2NWvDpXrzvvy4jliXVWf7HdjRg3FbLU2yf5gRVtxSRK9mU2ebeTb1ylX4=w500-rw
Màn Hình cong Samsung 27" LC27JG50QQEXXV (2560x1440/VA/144Hz/4ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/8BUHDl_xLceVbNSOuQGht7IyLTUYk6SrDSjCQTQHcmrNjgU_GvhtNrI99awYehwXG45EH_TCXxphCSjQZg=w500-rw
Màn Hình HP 20.7" V214b 3FU54AA (1920x1080/TN/60Hz/5ms),None,2.070.000đ,https://lh3.googleusercontent.com/P1iEUOACWmTH6Cxkq0Cvq2FPI1AuP2nY8EdHxd1ddZFveinpJgy7I641mrVH9WjZFc5vBSoy4Uw_-bBwxwNb=w500-rw
Màn Hình HP 24" Z24n G2 (1JS09A4) (1920x1200/IPS/60Hz/5ms),8.752.000đ,7.990.000đ,https://lh3.googleusercontent.com/mriap9lDohBp7dw1fGyiqp4OY6kWBqZwtySZySt7mLBIGKQ_U2gjimMZcSOa3O-d5ik6nqZLIehdlVKaB_o=w500-rw
Màn Hình Dell 21.5" E2216H (1920x1080/TN/60Hz/5ms),None,2.540.000đ,https://lh3.googleusercontent.com/95qe0mc8TCa9VCQ9L46PZTP0DXvA6ItxjgulqQUjGxZPUOoMxRxHnhoTi2DtEyGcI4nmCSOR7nbhMbieJNM=w500-rw
Màn Hình ASUS 21.5" VZ229H (FullHD/IPS/5ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/IVsvC2jCvCot743H_ONAvHe3jkVo_LMR0q2RFHQMbc98H-i05BGBxSp3AflEicXZppNCC0ZsaWIQ-1dLG0Q=w500-rw
Màn Hình ASUS 27" VZ279HE (FullHD/5ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/R0Kkq8QEz5awvr8Myjz_3y0Co_GoqP8kjwOkEx0skXIsi7qtbUI66ECmr8lLP3kIjjUkurv4_rYR1UdMwkA=w500-rw
Màn Hình Philips 18.5" 193V5LHSB2/74 (1366x768/60Hz/5ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/gUPaMMyZIpv8qZSVgE5o_MtBqdFTdKFNCrPn5Et_rvk8btWMGAFwhHn86jjpHjBlLIxxXX4lnzgRc-fYV_I=w500-rw
Màn Hình HP 23.8" N246v (1RM28AA) (1920x1080/IPS/60Hz/5ms),None,3.100.000đ,https://lh3.googleusercontent.com/NaJ1R68aXi-bX3FGWiSain-b0OGZnQBaARWxXu7gt2HNd73n64XnNzNIh1oVJUF0gRdTTSP4GIgObJs2SuI=w500-rw
Màn Hình ASUS 23.8" VZ249HE (FullHD/IPS/5ms),None,3.790.000đ,https://lh3.googleusercontent.com/oxD89Ovxr8b8hfaGYbS6rIiz7m7TIdTopgL2WEesZTl99nyTc3YebBYre1DD5Hnn1T5kejP1jHsTcXk1MA=w500-rw
Màn hình LCD Dell 27" U2719DC (2560 x 1440/ IPS/ 60Hz/ 8ms),None,11.490.000đ,https://lh3.googleusercontent.com/Xt0xQDs40vy9PSPfLrnUEGoAjUN-u8oEqm-O69nSSpc4BvWl8vJgOfWO3_f6Sp2uw6kGcMeRJU2K1JU22r4=w500-rw
Màn hình LCD Samsung 24'' LS24D332HSXXV (1920x1080/TN/1ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/tDdHjp3e3HOqIYyhmq8uyVyYoR1Q0JgLMljfnJmF86-4Yqt0_ruEcO4nSLwwnZUDAH0aj3cD_wsqLOmqf5Y=w500-rw
Màn hình LCDASUS TUF Gaming VG27AQ (2560 x 1440/IPS/165Hz/1 ms/G-Sync compatible),None,11.990.000đ,https://lh3.googleusercontent.com/fwLO0hAhS3AzQp089_xlQUrGxoSuH-gKYpTU3yjmLwcH895fTzCceyz2B4TQKPnpcYrhASzsA_f7lBC495np=w500-rw
Màn hình LCDLG 34GN850-B.ATV (3440 x 1440/IPS/160Hz/1 ms/FreeSync/G-Sync compatible),26.500.000đ,23.500.000đ,https://lh3.googleusercontent.com/M3fGYBIuB7GVM7ypB5epUXccRsU84gIsEejzHa5stcqMK1mV9LL88BmyeH1tHwBsOYhB0SpF-keZoYliBA=w500-rw
Màn Hình Dell 17" E1715S (1280x1024/TN/60Hz/5ms),None,2.390.000đ,https://lh3.googleusercontent.com/_x65MKdgV5c7VdCU7F56kPWRRoTf8JWXj8dSMnj7Xa49Bn1FY8VD7PpaY7-M8nrdTchuCJoIOa1UEFXCOjIq=w500-rw
Màn Hình AOC 27" E2770SH (1920x1080/TN/60Hz/1ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/AdFrjGmZbjJuvqnhFq2_hOXfdQ1NaqWTv_EjkJ4kBXfga3Sdqom3EJ743qa_Wn80W7nKHZgTOsXC9kci_d0=w500-rw
Màn Hình ASUS 23.6" VZ249H (FullHD/IPS/5ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/HYcklxK3FdDwRIBZzxbBVsc8GsnGAInSX9V9R_BMtRG3NrUMB6GSZ1p6TdUWsUbc1Pn8XFbsI8oPqB6rWiM=w500-rw
Màn Hình Acer 23.6" K242HQL (1920x1080/TN/60Hz/4ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/bRdUCNC-heut4ZCil5h2EosGwfrIVPaHJK1_NyZSU7CpjW7HyXoBjZyf4hBzFHMgqDVwj8la6Sb4xjocAhpj=w500-rw
Màn Hình HP 21.5" 22fw 3KS61AA (1920x1080/IPS/60Hz/5ms),3.490.000đ,2.890.000đ,https://lh3.googleusercontent.com/shbl37AhtaaBNqaR935KejqrWMWZU4y5OqyeacKQOOPPVX94eI2I1jDa6Oyjo_P-W32_0o98ckhSIOvLDbhI=w500-rw
Màn Hình cong ViewSonic 24" VX2458-C-MHD (1920x1080/VA/1ms/FreeSync),None,LIÊN HỆ,https://lh3.googleusercontent.com/PM6JmsZ9IH7ts-BcoiphMKNu6BBTzPJxuPebryoBMz8i8bStdmqmcVnUCMk8rADGGzlohF8yFp4IH-fWQTw=w500-rw
Màn Hình BenQ Zowie 24" XL2411P (1920x1080/TN/144Hz/1ms),None,5.900.000đ,https://lh3.googleusercontent.com/MjtWgttt_Tm8SgsA04JbQAMu6V8xsyyuAfv3mvW3wBzzXsRbgHu1mou7e7TmXO8tfexxrwtzit9jl5XTb5k=w500-rw
Màn hình LCD HP 21.5'' N220H 4JF58AA,3.000.000đ,2.790.000đ,https://lh3.googleusercontent.com/Q0H9tOZxAWi_9BQ-kvaNtOXhBqkjOB_FMg_auBdyYZHfGMPhj3IvA4UadWVguBL_DLFlQngesAVUvsriW80=w500-rw
Màn hình LCD LG 27'' 27UL850W (3840 x 2160/IPS/60Hz/5ms/Trắng),13.990.000đ,11.490.000đ,https://lh3.googleusercontent.com/DUGJTk0no01h-8i__ZSbXBHLXFgXp1VkiRIMo_KgpCdcY_WeY_4XbeSj9rERvjoEiHfbOiPJIRRMa24McW8Y=w500-rw
Màn Hình LCD LG 27 inch 27UL550-W.ATV(4k/IPS/5ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/pytV4fHlCeqXvY3-CJ3CT2tmDDA_n3oFxW1hV5a8C4z01Y6vZYD-P0eKbAzfHDrW-cLY9Lav-tpRbIddnj-5=w500-rw
Màn hình Samsung 24" LS24D330HSXV (1920 x 1080/TN/60Hz/1ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/nHFBv_ZQmkQM0mNa9SYsgRzjmeV0LJJkLZGkUPGbTS8HCof0GbbgKit-p_9SaZjn67uVi8bTQWhybJ0HzJ4=w500-rw
Màn hình Acer 23.6" KG241Q (1921 x 1080/TN/144Hz/1ms),5.990.000đ,5.940.000đ,https://lh3.googleusercontent.com/UVqb3uBzl-dHf6twf13v-XES9pzWTZeCmLf1eUSqg9IpRXSbR1iao_JTjwehTuGu0aYBU37e1nfdGp_Vzps=w500-rw
Màn Hình LG 27" 27MP68VQ-P (1920x1080/IPS/5ms/FreeSync),None,LIÊN HỆ,https://lh3.googleusercontent.com/7LANdwnDrmiuqPBEbz_6qUlL4MZKN7BATCiX-pG9w1rlNf1AF6AmiXUOqL_6cshomDI84vyg_etXkG0EaUU=w500-rw
